Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Approved Units,Average Grade,Approval Ratio
1.0,17.0,1.0,9070.0,1.0,1.0,137.0,1.0,1.0,1.0,1.0,5.0,131.8,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,12.166666666666666,0.0,0.0,6.0,9.0,4.0,12.0,0.0,9.4,-0.8,-3.12,2,10.0,12.083333333333332,0.8333333333333334
1.0,1.0,3.0,9500.0,1.0,1.0,139.0,1.0,19.0,1.0,9.0,5.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.214285714285714,0.0,0.0,8.0,8.0,7.0,12.214285714285714,0.0,12.7,3.7,-1.7,2,14.0,12.214285714285714,0.875
1.0,17.0,1.0,9254.0,1.0,1.0,142.0,1.0,19.0,39.0,5.0,4.0,141.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,13.9,-0.3,0.79,2,12.0,12.833333333333332,1.0
1.0,1.0,3.0,9773.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,5.0,131.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.285714285714286,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4,3.51,2,12.0,12.892857142857142,1.0
1.0,1.0,3.5,9254.0,1.0,1.0,126.0,1.0,38.0,37.0,5.0,7.0,123.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,12.4,0.5,1.79,2,12.0,13.0,1.0
1.0,1.0,2.0,9254.0,1.0,1.0,131.0,1.0,4.0,3.0,7.0,4.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.142857142857142,0.0,0.0,6.0,6.0,6.0,11.166666666666666,0.0,8.9,1.4,3.51,2,12.0,11.654761904761905,1.0
1.0,17.0,3.5,9500.0,1.0,1.0,131.0,1.0,1.0,19.0,7.0,7.0,126.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,7.0,13.875714285714285,0.0,0.0,8.0,9.0,7.0,13.085714285714284,0.0,11.1,0.6,2.02,2,14.0,13.480714285714285,0.9333333333333333
1.0,17.0,1.0,9853.0,1.0,1.0,108.0,1.0,19.0,1.0,5.0,5.0,107.3,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,17.0,3.5,9238.0,1.0,1.0,133.1,1.0,1.0,19.0,9.0,5.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,12.0,6.0,11.666666666666666,0.0,0.0,6.0,7.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,6.0,9.270833333333332,0.5
1.0,1.0,2.0,9085.0,1.0,1.0,122.0,1.0,3.0,1.0,4.0,7.0,116.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,13.0,6.0,13.153846153846152,0.0,0.0,6.0,12.0,3.0,11.0,0.0,15.5,2.8,-4.06,2,9.0,12.076923076923077,0.75
1.0,1.0,3.5,9070.0,1.0,1.0,143.0,1.0,1.0,1.0,9.0,7.0,134.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,0,12.0,13.666666666666668,1.0
1.0,17.0,3.5,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,7.0,7.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,14.44142857142857,0.0,0.0,8.0,8.0,8.0,13.65625,0.0,11.1,0.6,2.02,2,15.0,14.048839285714285,1.0
1.0,17.0,2.0,9773.0,1.0,1.0,148.0,1.0,3.0,38.0,2.0,6.0,144.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,7.0,6.0,14.285714285714286,0.0,12.4,0.5,1.79,2,12.0,14.726190476190476,1.0
1.0,17.0,1.0,9147.0,1.0,1.0,134.0,1.0,19.0,38.0,4.0,8.0,129.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,11.6,0.0,0.0,5.0,12.0,4.0,12.625,0.0,10.8,1.4,1.74,2,9.0,12.1125,0.9
1.0,17.0,1.0,9773.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,7.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,16.2,0.3,-0.92,2,12.0,12.0,1.0
1.0,44.0,1.0,9003.0,1.0,1.0,160.0,1.0,37.0,38.0,9.0,6.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,12.625,0.0,0.0,6.0,10.0,6.0,13.2,0.0,16.2,0.3,-0.92,2,12.0,12.9125,1.0
1.0,16.0,2.0,9238.0,1.0,1.0,126.0,1.0,38.0,37.0,3.0,5.0,127.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,14.0,3.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,11.0,0.0,9.4,-0.8,-3.12,2,9.0,11.833333333333332,0.75
1.0,17.0,1.0,9130.0,1.0,1.0,138.0,1.0,2.0,19.0,2.0,6.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,0.0,6.0,8.0,6.0,13.0,0.0,8.9,1.4,3.51,1,12.0,12.916666666666668,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,115.0,1.0,38.0,38.0,8.0,7.0,112.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,11.857142857142858,0.0,0.0,6.0,8.0,6.0,13.142857142857142,0.0,12.4,0.5,1.79,2,12.0,12.5,1.0
1.0,17.0,2.0,9853.0,1.0,1.0,141.0,1.0,3.0,1.0,1.0,5.0,130.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,7.0,4.0,10.75,0.0,12.7,3.7,-1.7,1,9.0,11.075,0.75
1.0,43.0,1.0,9130.0,1.0,1.0,102.5,1.0,3.0,4.0,3.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,5.0,14.857142857142858,0.0,0.0,5.0,7.0,5.0,15.142857142857142,0.0,9.4,-0.8,-3.12,1,10.0,15.0,1.0
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,7.0,121.6,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,0.0,6.0,6.0,6.0,15.833333333333334,0.0,12.4,0.5,1.79,2,12.0,15.273809523809524,1.0
1.0,15.0,1.0,9670.0,1.0,1.0,130.0,1.0,42.0,1.0,2.0,7.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,9.0,5.0,13.0,0.0,8.9,1.4,3.51,2,11.0,13.25,0.9166666666666666
1.0,18.0,1.0,9130.0,1.0,1.0,135.0,1.0,38.0,19.0,9.0,5.0,121.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.4,0.0,10.8,1.4,1.74,2,9.0,11.95,0.9
1.0,7.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,39.0,4.0,7.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,5.0,9.0,2.0,14.0,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,0,2.0,10.4375,0.2
1.0,1.0,1.0,9853.0,1.0,1.0,148.0,1.0,19.0,19.0,4.0,5.0,143.5,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,6.0,9.854166666666666,0.46153846153846156
1.0,17.0,2.0,9556.0,1.0,1.0,136.0,1.0,1.0,1.0,9.0,9.0,128.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.428571428571429,0.0,0.0,8.0,8.0,8.0,14.75,0.0,15.5,2.8,-4.06,2,15.0,14.089285714285715,1.0
1.0,17.0,1.0,9070.0,1.0,1.0,108.0,1.0,19.0,1.0,4.0,3.0,111.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,0,0.0,7.137499999999999,0.0
1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,38.0,38.0,6.0,3.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,16.0,3.0,11.666666666666666,0.0,0.0,6.0,14.0,4.0,11.5,0.0,15.5,2.8,-4.06,1,7.0,11.583333333333332,0.5833333333333334
1.0,1.0,3.0,9773.0,1.0,1.0,153.0,1.0,3.0,1.0,2.0,8.0,137.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.0,0.0,0.0,6.0,7.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,2,12.0,15.166666666666668,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,5.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,2,12.0,12.833333333333334,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,146.0,1.0,19.0,37.0,7.0,7.0,133.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,8.0,13.2325,0.0,0.0,8.0,9.0,8.0,13.2325,0.0,9.4,-0.8,-3.12,2,16.0,13.2325,1.0
1.0,1.0,2.0,9773.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,9.0,126.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,9.4,-0.8,-3.12,2,12.0,14.083333333333332,1.0
1.0,17.0,2.0,9254.0,1.0,1.0,113.0,1.0,1.0,2.0,5.0,3.0,106.7,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,14.0,2.0,10.0,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,2.0,8.4375,0.16666666666666666
1.0,43.0,1.0,8378.5,1.0,1.0,145.7,1.0,37.0,37.0,9.0,9.0,145.7,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,10.0,16.0,10.5,13.333333333333334,0.0,0.0,10.0,13.0,11.0,12.272727272727272,0.0,13.9,-0.3,0.79,2,21.5,12.803030303030303,1.075
1.0,17.0,3.0,9070.0,1.0,1.0,145.0,1.0,3.0,3.0,4.0,4.0,153.1,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.7,3.7,-1.7,1,12.0,13.416666666666668,1.0
1.0,1.0,1.0,8378.5,1.0,1.0,126.0,1.0,38.0,37.0,5.0,5.0,118.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.7,3.7,-1.7,2,12.0,12.0,1.0
1.0,17.0,1.0,9991.0,1.0,1.0,160.0,1.0,34.0,34.0,0.0,0.0,160.15000000000003,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,2.0,8.6875,0.2
1.0,18.0,3.5,9119.0,1.0,1.0,134.0,1.0,19.0,38.0,16.5,16.5,124.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,3.0,10.666666666666666,0.0,0.0,5.0,9.0,3.0,11.333333333333334,0.0,8.9,1.4,3.51,1,6.0,11.0,0.6
1.0,1.0,1.0,9119.0,1.0,1.0,162.5,1.0,19.0,37.0,5.0,8.0,150.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,10.5,0.0,0.0,5.0,11.0,2.0,10.5,0.0,7.6,2.6,0.32,1,6.0,10.5,0.6
1.0,15.0,1.0,9147.0,1.0,1.0,130.0,1.0,1.0,1.0,2.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.1,0.6,2.02,2,9.0,11.7,0.9
1.0,1.0,2.0,8378.5,1.0,1.0,162.5,1.0,3.0,3.0,2.0,2.0,160.15000000000003,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,1,0.0,7.137499999999999,0.0
1.0,43.0,1.0,9147.0,1.0,1.0,142.0,1.0,38.0,19.0,16.5,16.5,115.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.5,0.0,0.0,5.0,9.0,2.0,10.666666666666666,0.0,13.9,-0.3,0.79,1,7.0,11.083333333333332,0.7
1.0,1.0,1.0,9773.0,1.0,1.0,156.0,1.0,19.0,1.0,5.0,10.0,136.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,11.1,0.6,2.02,0,12.0,13.75,1.0
1.0,17.0,3.5,9853.0,1.0,1.0,141.0,1.0,3.0,19.0,2.0,7.0,130.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,8.0,5.0,12.6,0.0,7.6,2.6,0.32,2,11.0,13.05,0.9166666666666666
1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,19.0,37.0,7.0,7.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,9.4,-0.8,-3.12,2,16.0,13.07375,1.0
1.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,38.0,38.0,2.0,10.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,7.0,9.0,2.0,10.75,0.0,0.0,7.0,9.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,0,2.0,8.8125,0.14285714285714285
1.0,1.0,1.0,9238.0,1.0,1.0,133.0,1.0,38.0,1.0,2.0,4.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,1.0,12.0,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,1,1.0,9.4375,0.09090909090909091
1.0,1.0,1.0,9254.0,1.0,1.0,162.5,1.0,37.0,37.0,5.0,5.0,153.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,10.8,1.4,1.74,2,12.0,13.666666666666668,1.0
1.0,15.0,1.0,9238.0,1.0,1.0,140.0,1.0,19.0,19.0,9.0,6.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,2,12.0,12.880952380952381,1.0
1.0,17.0,1.0,9500.0,1.0,1.0,142.0,1.0,38.0,1.0,5.0,4.0,136.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.464285714285714,0.0,0.0,8.0,9.0,8.0,14.788888888888888,0.0,12.4,0.5,1.79,2,15.0,14.1265873015873,1.0
1.0,39.0,1.0,8378.5,1.0,1.0,140.0,1.0,19.0,1.0,9.0,8.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,14.0,3.0,10.666666666666666,0.0,0.0,6.0,9.0,5.0,11.2,0.0,15.5,2.8,-4.06,1,8.0,10.933333333333334,0.6666666666666666
1.0,39.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,139.4,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,5.0,6.0,5.0,11.6,0.0,0.0,5.0,8.0,5.0,12.2,0.0,7.6,2.6,0.32,1,10.0,11.899999999999999,1.0
1.0,1.0,2.0,9773.0,1.0,1.0,148.0,1.0,19.0,1.0,3.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,16.2,0.3,-0.92,2,12.0,14.166666666666666,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,137.0,1.0,19.0,37.0,9.0,7.0,130.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,9.0,8.0,14.4025,0.0,0.0,8.0,9.0,8.0,14.4025,0.0,9.4,-0.8,-3.12,2,16.0,14.4025,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,143.0,1.0,38.0,38.0,9.0,9.0,138.8,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,7.0,9.0,7.0,15.46875,0.0,0.0,8.0,8.0,8.0,16.3875,0.0,11.1,0.6,2.02,2,15.0,15.928125,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,10.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,8.0,6.0,12.625,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,12.7,3.7,-1.7,2,12.0,13.395833333333332,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,138.0,1.0,37.0,19.0,9.0,9.0,127.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,14.983333333333334,0.0,0.0,7.0,7.0,6.0,14.983333333333334,0.0,7.6,2.6,0.32,2,12.0,14.983333333333334,0.8571428571428571
1.0,16.0,3.0,9773.0,1.0,1.0,138.0,1.0,37.0,38.0,4.0,9.0,134.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,11.1,0.6,2.02,2,12.0,14.0,1.0
1.0,39.0,1.0,8378.5,1.0,1.0,150.0,1.0,37.0,37.0,7.0,5.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,15.88888888888889,0.0,0.0,7.0,7.0,7.0,14.142857142857142,0.0,12.7,3.7,-1.7,2,16.0,15.015873015873016,1.0
1.0,44.0,1.0,9085.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,6.0,14.0,4.0,11.5,0.0,0.0,6.0,14.0,3.0,11.0,0.0,16.2,0.3,-0.92,0,7.0,11.25,0.5833333333333334
1.0,1.0,3.5,9254.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,7.0,113.2,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,14.0,2.0,10.5,0.0,0.0,6.0,11.0,1.0,10.0,0.0,10.8,1.4,1.74,0,3.0,10.25,0.25
1.0,17.0,3.5,9500.0,1.0,1.0,146.0,1.0,19.0,37.0,5.0,8.0,135.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.983333333333334,0.0,0.0,7.0,7.0,6.0,13.983333333333334,0.0,7.6,2.6,0.32,2,12.0,13.983333333333334,0.8571428571428571
1.0,1.0,1.0,9238.0,1.0,1.0,148.0,1.0,37.0,37.0,9.0,9.0,143.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,10.8,1.4,1.74,2,12.0,12.916666666666668,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,145.0,1.0,19.0,37.0,4.0,7.0,148.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,2,12.0,13.333333333333332,1.0
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,38.0,38.0,4.0,7.0,115.6,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,8.0,0.0,7.3999999999999995,0.0,0.0,6.0,8.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9147.0,1.0,1.0,160.0,1.0,38.0,37.0,9.0,5.0,159.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,14.4,0.0,0.0,5.0,5.0,5.0,15.4,0.0,7.6,2.6,0.32,2,10.0,14.9,1.0
1.0,39.0,1.0,9991.0,1.0,1.0,150.0,1.0,19.0,37.0,9.0,8.0,138.5,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,9.0,4.0,11.25,0.0,12.7,3.7,-1.7,1,8.0,11.625,0.8
1.0,1.0,1.0,9853.0,1.0,1.0,130.0,1.0,19.0,12.0,9.0,4.0,133.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,7.6,2.6,0.32,2,12.0,13.916666666666666,1.0
1.0,17.0,2.0,8378.5,1.0,1.0,120.0,1.0,37.0,34.0,0.0,0.0,117.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,7.0,6.0,12.0,0.0,7.6,2.6,0.32,2,11.0,12.1,0.9166666666666666
1.0,18.0,2.0,9147.0,1.0,1.0,115.0,1.0,1.0,37.0,5.0,5.0,108.7,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,3.0,12.0,0.0,0.0,5.0,9.0,3.0,12.666666666666666,0.0,9.4,-0.8,-3.12,1,6.0,12.333333333333332,0.6
1.0,1.0,3.5,9147.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,6.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,11.0,2.0,10.5,0.0,0.0,5.0,14.0,1.0,11.0,0.0,12.7,3.7,-1.7,1,3.0,10.75,0.3
1.0,17.0,1.0,9853.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,10.0,122.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,3.0,12.333333333333334,0.0,0.0,6.0,11.0,2.0,10.5,0.0,12.7,3.7,-1.7,0,5.0,11.416666666666668,0.4166666666666667
1.0,1.0,3.5,9853.0,1.0,1.0,134.0,1.0,19.0,1.0,5.0,9.0,127.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,7.0,5.0,12.2,0.0,10.8,1.4,1.74,1,10.0,12.2,0.8333333333333334
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,6.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9853.0,1.0,1.0,133.1,1.0,19.0,37.0,9.0,9.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,10.0,6.0,11.5,0.0,0.0,7.0,8.0,6.0,13.166666666666666,0.0,11.1,0.6,2.02,1,12.0,12.333333333333332,0.8571428571428571
1.0,7.0,1.0,9147.0,1.0,1.0,130.0,1.0,37.0,19.0,9.0,8.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,9.0,9.0,10.88888888888889,0.0,0.0,10.0,16.0,10.0,11.615384615384617,0.0,10.8,1.4,1.74,2,19.0,11.252136752136753,1.0
1.0,39.0,1.0,9556.0,1.0,1.0,120.0,1.0,19.0,19.0,4.0,5.0,122.8,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,7.0,12.0,6.0,12.166666666666666,0.0,0.0,8.0,8.0,8.0,11.675,0.0,13.9,-0.3,0.79,0,14.0,11.920833333333334,0.9333333333333333
1.0,17.0,1.0,9147.0,1.0,1.0,115.0,1.0,19.0,19.0,7.0,7.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,5.0,7.0,2.0,10.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,9.4,-0.8,-3.12,1,3.0,11.0,0.3
1.0,17.0,1.0,9070.0,1.0,1.0,135.0,1.0,19.0,37.0,5.0,9.0,145.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,16.2,0.3,-0.92,2,12.0,12.416666666666666,1.0
1.0,1.0,1.0,9070.0,1.0,1.0,133.1,1.0,1.0,37.0,5.0,9.0,143.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,9.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,12.2,0.0,12.7,3.7,-1.7,0,10.0,11.8,0.8333333333333334
